13.3791	1.42384
14.3443	1.61812
15.3116	1.86582
16.2527	2.18253
17.1281	2.58818
17.8853	3.10725
18.4578	3.76816
18.7672	4.60045
18.7306	5.62863
18.2761	6.86181
17.3648	8.28006
16.0154	9.82283
14.316	11.3879
12.4129	12.8477
10.475	14.0802
8.6506	14.9992
7.03823	15.5702
5.68065	15.8065
4.57697	15.7533
3.70054	15.4694
3.01441	15.0145
2.48108	14.4408
2.06737	13.7914
1.746	13.0991
1.49546	12.3886
1.29925	11.6776
1.14482	10.9787
1.02275	10.3004
0.925944	9.64818
0.849058	9.02555
0.788066	8.43442
0.739915	7.87557
0.702287	7.34905
0.673415	6.85431
0.651947	6.39048
0.636856	5.95641
0.627358	5.55081
0.622865	5.17228
0.622943	4.81941
0.627279	4.49077
0.635665	4.18493
0.647975	3.90053
0.664156	3.63624
0.684218	3.39077
0.708229	3.16292
0.736309	2.95153
0.768626	2.75552
0.805395	2.57386
0.846881	2.40558
0.893393	2.24979
0.94529	2.10564
1.00298	1.97235
1.06692	1.84918
1.13763	1.73545
1.21567	1.63053
1.3017	1.53384
1.39639	1.44484
1.50054	1.36304
1.61499	1.28797
1.74066	1.21923
1.87858	1.15644
2.02987	1.09927
2.19572	1.04741
2.37748	1.0006
2.57656	0.95861
2.79453	0.921261
3.03307	0.888401
3.29399	0.859927
3.57923	0.835779
3.89089	0.815953
4.23118	0.800498
4.60245	0.789537
5.00716	0.783268
5.44787	0.78199
5.92721	0.786116
6.44781	0.796211
7.01226	0.813022
7.62299	0.837535
8.28212	0.871042
8.99128	0.915232
9.75133	0.972319
10.5619	1.04521
11.4211	1.13772
12.3244	1.25492
13.2641	1.40347
14.2275	1.5922
15.1959	1.83271
16.142	2.14016
17.0278	2.5339
17.8025	3.03788
18.4011	3.68014
18.7466	4.49033
18.7559	5.49404
18.3546	6.70289
17.4986	8.1012
16.1986	9.63364
14.5345	11.2025
12.647	12.6819
10.7047	13.9472
8.86032	14.9068
7.21914	15.5198
5.83025	15.7944
4.69708	15.7731
3.79518	15.5137
3.08819	15.0764
2.53834	14.5146
2.11179	13.8723
1.78055	13.1837
1.52246	12.4744
1.32044	11.7627
1.16154	11.0619
1.03599	10.3807
0.936454	9.72514
0.857406	9.09882
0.794679	8.50384
0.745118	7.94109
0.706327	7.4107
0.676479	6.91218
0.654181	6.44469
0.638367	6.00711
0.628231	5.59815
0.623162	5.21644
0.622708	4.86056
0.626545	4.52908
0.634452	4.22057
0.646294	3.93367
0.662009	3.66702
0.681603	3.41935
0.705134	3.18944
0.732716	2.97614
0.764513	2.77833
0.800734	2.59499
0.841637	2.42515
0.887527	2.26791
0.938755	2.1224
0.995723	1.98784
1.05889	1.86349
1.12875	1.74866
1.20588	1.64271
1.29091	1.54506
1.38453	1.45516
1.48749	1.37252
1.60065	1.29666
1.72492	1.22718
1.86132	1.1637
2.01093	1.10587
2.17497	1.05338
2.35474	1.00597
2.55166	0.963417
2.76727	0.925518
3.00324	0.892125
3.26137	0.863127
3.54358	0.838461
3.85195	0.818113
4.18867	0.802128
4.55609	0.790617
4.95664	0.783771
5.39288	0.781872
5.86744	0.785323
6.38294	0.794664
6.94198	0.810621
7.54702	0.834147
8.20023	0.866492
8.90332	0.909292
9.65723	0.96469
10.4618	1.0355
11.3153	1.12541
12.2137	1.23933
13.1495	1.38369
14.1109	1.56703
15.08	1.8006
16.0305	2.09906
16.926	2.48125
17.7172	2.97056
18.3409	3.59462
18.7211	4.3831
18.7751	5.36253
18.4264	6.54688
17.6258	7.92446
16.3764	9.44515
14.7496	11.016
12.8802	12.513
10.9357	13.8098
9.07289	14.8094
7.40362	15.4645
5.98348	15.7781
4.82047	15.7894
3.89257	15.5555
3.16418	15.1365
2.59732	14.5872
2.15756	13.9526
1.81614	13.268
1.55024	12.5601
1.34224	11.8479
1.17872	11.1452
1.04959	10.4613
0.947251	9.80246
0.865982	9.1725
0.801477	8.57368
0.750472	8.00704
0.710492	7.47277
0.67965	6.97046
0.656506	6.4993
0.63996	6.05818
0.629177	5.64585
0.623525	5.26094
0.622536	4.90203
0.62587	4.56769
0.633297	4.2565
0.64467	3.96707
0.659921	3.69805
0.679046	3.44817
0.702099	3.21619
0.729186	3.00094
0.760466	2.80133
0.796143	2.6163
0.836468	2.44489
0.881741	2.28618
0.932308	2.1393
0.988563	2.00347
1.05096	1.87793
1.11999	1.76199
1.19621	1.655
1.28026	1.55639
1.3728	1.46558
1.4746	1.38209
1.58649	1.30544
1.70938	1.23522
1.84425	1.17103
1.99222	1.11253
2.15446	1.05942
2.33226	1.01142
2.52704	0.968288
2.74032	0.929838
2.97375	0.89591
3.22912	0.866388
3.50833	0.841203
3.81344	0.820334
4.14664	0.803821
4.51024	0.791764
4.90667	0.784344
5.33849	0.781833
5.8083	0.784614
6.31874	0.793214
6.87242	0.80833
7.47181	0.830887
8.11913	0.862095
8.81615	0.903537
9.56394	0.957288
10.3625	1.02607
11.2103	1.11346
12.1036	1.22418
13.0354	1.36448
13.9946	1.5426
14.9639	1.76944
15.9184	2.0592
16.8228	2.43018
17.6295	2.90523
18.2771	3.51154
18.691	4.27873
18.7885	5.23411
18.4915	6.39381
17.7463	7.74996
16.5485	9.25756
14.9609	10.8285
13.1121	12.3414
11.1678	13.6682
9.28817	14.707
7.59163	15.4042
6.14034	15.7573
4.94719	15.8021
3.99278	15.5945
3.24244	15.1947
2.6581	14.6584
2.2047	14.032
1.85278	13.352
1.57884	12.6457
1.36466	11.9332
1.19639	11.2288
1.06357	10.5423
0.958343	9.88015
0.874794	9.24657
0.808464	8.64393
0.755981	8.0734
0.714786	7.53526
0.68293	7.02915
0.658925	6.55429
0.641635	6.10963
0.630196	5.69392
0.623955	5.30579
0.622426	4.94383
0.625255	4.60661
0.632199	4.29271
0.643103	4.00074
0.65789	3.72934
0.676548	3.47723
0.699124	3.24316
0.72572	3.02596
0.756486	2.82452
0.791623	2.6378
0.831375	2.4648
0.876036	2.30461
0.925947	2.15635
0.981497	2.01923
1.04313	1.89249
1.11133	1.77543
1.18666	1.66741
1.26973	1.56782
1.36122	1.4761
1.46187	1.39175
1.5725	1.31431
1.69401	1.24333
1.82739	1.17844
1.97372	1.11928
2.13418	1.06553
2.31004	1.01693
2.50271	0.973222
2.71368	0.93422
2.9446	0.899755
3.19724	0.869709
3.47348	0.844005
3.77537	0.822617
4.10507	0.805577
4.46489	0.792977
4.85725	0.784987
5.28469	0.781869
5.74979	0.78399
6.25521	0.791858
6.80356	0.806149
7.39734	0.827755
8.0388	0.857848
8.72978	0.897963
9.47144	0.950107
10.264	1.01691
11.106	1.10184
11.9941	1.20947
12.9218	1.34583
13.8784	1.51889
14.8477	1.7392
15.8056	2.02052
16.7182	2.38064
17.5397	2.84183
18.2101	3.43083
18.6563	4.17715
18.7962	5.10876
18.5501	6.24373
17.8601	7.57783
16.7147	9.07106
15.1684	10.6403
13.3425	12.1671
11.4007	13.5224
9.50601	14.5997
7.7831	15.339
6.30086	15.7321
5.07727	15.8113
4.09586	15.6307
3.32304	15.2509
2.72072	14.7284
2.25327	14.1107
1.89052	13.4354
1.60827	12.7311
1.38772	12.0186
1.21455	11.3126
1.07793	10.6235
0.969739	9.9582
0.883847	9.32103
0.815645	8.7146
0.761649	8.14019
0.719212	7.59817
0.68632	7.08824
0.661438	6.60969
0.643392	6.16147
0.631289	5.74235
0.624452	5.35098
0.622378	4.98596
0.624699	4.64584
0.631159	4.32922
0.641593	4.03468
0.655916	3.76089
0.674107	3.50652
0.696209	3.27035
0.722315	3.05119
0.752572	2.84792
0.787172	2.65948
0.826355	2.48488
0.870411	2.3232
0.919672	2.17355
0.974523	2.03514
1.0354	1.90719
1.10279	1.789
1.17723	1.67992
1.25934	1.57935
1.34978	1.48672
1.44928	1.40151
1.55867	1.32326
1.67883	1.25153
1.81073	1.18592
1.95545	1.12609
2.11414	1.07171
2.28809	1.0225
2.47866	0.978221
2.68735	0.938664
2.91579	0.903662
3.16572	0.87309
3.43902	0.846867
3.73772	0.824961
4.06397	0.807395
4.42005	0.794255
4.80837	0.785701
5.23146	0.78198
5.69191	0.783449
6.19235	0.790596
6.73541	0.804073
7.32361	0.824746
7.95924	0.853748
8.6442	0.892565
9.37975	0.943141
10.1662	1.00802
11.0024	1.09056
11.8853	1.19518
12.8087	1.32771
13.7626	1.49588
14.7314	1.70986
15.6922	1.98301
16.6125	2.33258
17.4477	2.78032
18.1399	3.35245
18.6172	4.07833
18.7983	4.98645
18.6022	6.09667
17.9672	7.40817
16.875	8.88583
15.3716	10.4517
13.5711	11.9905
11.6342	13.3727
9.72624	14.4875
7.97796	15.2688
6.46503	15.7024
5.21077	15.8166
4.20187	15.664
3.40604	15.305
2.78522	14.7969
2.3033	14.1885
1.92938	13.5185
1.63856	12.8164
1.41144	12.1039
1.23322	11.3966
1.09269	10.705
0.981445	10.0366
0.893146	9.39589
0.823025	8.78568
0.767478	8.2074
0.723771	7.66149
0.689823	7.14775
0.664048	6.66548
0.645234	6.21368
0.632457	5.79114
0.625018	5.39652
0.622394	5.02841
0.624204	4.68539
0.630177	4.36602
