199	-3.86282	-3.86282	-3.86283	1.68731
200	-3.86532	-3.86532	-3.86533	1.68464
201	-3.86781	-3.86781	-3.86782	1.682
202	-3.87029	-3.87029	-3.8703	1.67936
203	-3.87276	-3.87276	-3.87277	1.67674
204	-3.87522	-3.87522	-3.87522	1.67412
205	-3.87766	-3.87766	-3.87767	1.67152
206	-3.88009	-3.88009	-3.8801	1.66894
207	-3.88251	-3.88251	-3.88251	1.66636
208	-3.88491	-3.88491	-3.88492	1.6638
209	-3.88731	-3.88731	-3.88732	1.66124
210	-3.88969	-3.88969	-3.8897	1.6587
211	-3.89206	-3.89207	-3.89207	1.65617
212	-3.89443	-3.89443	-3.89443	1.65365
213	-3.89678	-3.89678	-3.89678	1.65114
214	-3.89911	-3.89911	-3.89912	1.64864
215	-3.90144	-3.90144	-3.90145	1.64615
216	-3.90376	-3.90376	-3.90377	1.64368
217	-3.90606	-3.90606	-3.90607	1.64121
218	-3.90836	-3.90836	-3.90837	1.63876
219	-3.91064	-3.91064	-3.91065	1.63631
220	-3.91292	-3.91292	-3.91292	1.63388
221	-3.91518	-3.91518	-3.91519	1.63145
222	-3.91743	-3.91743	-3.91744	1.62904
223	-3.91968	-3.91968	-3.91968	1.62664
224	-3.92191	-3.92191	-3.92192	1.62424
225	-3.92413	-3.92413	-3.92414	1.62186
226	-3.92634	-3.92634	-3.92635	1.61948
227	-3.92855	-3.92855	-3.92855	1.61712
228	-3.93074	-3.93074	-3.93075	1.61476
229	-3.93292	-3.93292	-3.93293	1.61242
230	-3.93509	-3.93509	-3.9351	1.61008
231	-3.93726	-3.93726	-3.93726	1.60776
232	-3.93941	-3.93941	-3.93942	1.60544
233	-3.94155	-3.94155	-3.94156	1.60313
234	-3.94369	-3.94369	-3.9437	1.60083
235	-3.94582	-3.94582	-3.94582	1.59854
236	-3.94793	-3.94793	-3.94794	1.59626
237	-3.95004	-3.95004	-3.95005	1.59399
238	-3.95214	-3.95214	-3.95215	1.59173
239	-3.95423	-3.95423	-3.95423	1.58947
240	-3.95631	-3.95631	-3.95631	1.58723
241	-3.95838	-3.95838	-3.95839	1.58499
