0	0.707107	-0.707107	-0.292893	-0.707107	0.929251	-0.929251	0.24341	-0.929251
9	0.707107	-0.707597	-0.292893	-0.707597	0.931272	-0.92863	0.240277	-0.929742
19	0.707104	-0.709066	-0.292893	-0.709069	0.937224	-0.926752	0.230981	-0.931226
29	0.70709	-0.711505	-0.292893	-0.711521	0.946771	-0.92358	0.215826	-0.933729
39	0.707055	-0.714903	-0.292894	-0.714955	0.959372	-0.919062	0.195306	-0.937287
49	0.706982	-0.719242	-0.292895	-0.719369	0.974301	-0.91314	0.170085	-0.941938
59	0.706852	-0.724501	-0.292899	-0.724765	0.990676	-0.905768	0.140971	-0.947709
69	0.706641	-0.730654	-0.292909	-0.731141	1.0075	-0.896923	0.108881	-0.954605
79	0.706324	-0.737668	-0.292927	-0.738499	1.0237	-0.886615	0.074807	-0.962607
89	0.705875	-0.74551	-0.29296	-0.746837	1.03819	-0.874896	0.0397743	-0.971664
99	0.705266	-0.754138	-0.293017	-0.756157	1.04988	-0.861863	0.00479906	-0.981693
109	0.70447	-0.76351	-0.293109	-0.766457	1.05778	-0.847659	-0.0291517	-0.992584
119	0.703458	-0.773576	-0.293249	-0.777739	1.06101	-0.832471	-0.0611985	-1.0042
129	0.702205	-0.784286	-0.293455	-0.790002	1.05884	-0.816524	-0.0905835	-1.01638
139	0.700687	-0.795583	-0.293748	-0.803247	1.05073	-0.800072	-0.116699	-1.02898
149	0.698883	-0.807409	-0.294152	-0.817473	1.03637	-0.783389	-0.139107	-1.04183
159	0.696772	-0.8197	-0.294694	-0.832682	1.01566	-0.766757	-0.157555	-1.05479
169	0.694341	-0.832393	-0.295406	-0.848874	0.988756	-0.750455	-0.171978	-1.06773
179	0.691573	-0.845418	-0.29632	-0.866051	0.956025	-0.734745	-0.182492	-1.0806
189	0.68846	-0.858705	-0.297472	-0.884213	0.918044	-0.719862	-0.189385	-1.09334
199	0.684992	-0.872181	-0.298899	-0.903364	0.875566	-0.706007	-0.19309	-1.10599
209	0.681163	-0.88577	-0.300637	-0.923506	0.829482	-0.693335	-0.19416	-1.11864
219	0.676967	-0.899396	-0.302725	-0.944642	0.780776	-0.681952	-0.19323	-1.13145
229	0.672401	-0.912982	-0.305198	-0.966777	0.730473	-0.671914	-0.19098	-1.14463
239	0.667458	-0.926447	-0.308088	-0.989916	0.679585	-0.66323	-0.188093	-1.15847
249	0.662133	-0.939713	-0.311424	-1.01406	0.629065	-0.655868	-0.185216	-1.1733
259	0.656417	-0.952702	-0.315231	-1.03923	0.57976	-0.649765	-0.182926	-1.1895
269	0.650299	-0.965336	-0.319525	-1.06542	0.532372	-0.64485	-0.181697	-1.20743
279	0.643761	-0.97754	-0.324317	-1.09264	0.487441	-0.641055	-0.181886	-1.22746
289	0.636785	-0.989243	-0.329606	-1.12091	0.445331	-0.638344	-0.183721	-1.24992
299	0.629341	-1.00038	-0.335383	-1.15022	0.406235	-0.636728	-0.187305	-1.27507
309	0.621397	-1.01088	-0.341628	-1.18058	0.370193	-0.636281	-0.19263	-1.30307
319	0.612912	-1.0207	-0.348308	-1.21201	0.337112	-0.637155	-0.199593	-1.33399
329	0.603835	-1.02979	-0.355377	-1.24449	0.306801	-0.639575	-0.208021	-1.36778
339	0.594111	-1.03811	-0.362779	-1.27802	0.278992	-0.643835	-0.217697	-1.40432
349	0.583673	-1.04565	-0.370441	-1.3126	0.25337	-0.65028	-0.228375	-1.44337
359	0.57245	-1.0524	-0.37828	-1.34821	0.229592	-0.65929	-0.239801	-1.48463
369	0.560363	-1.05836	-0.3862	-1.38483	0.207307	-0.671252	-0.251729	-1.52774
379	0.547327	-1.06357	-0.394096	-1.42242	0.186167	-0.686535	-0.263925	-1.57234
389	0.533254	-1.06807	-0.401851	-1.46094	0.165844	-0.705466	-0.276182	-1.61803
399	0.518051	-1.07193	-0.409342	-1.50032	0.146031	-0.728302	-0.288319	-1.66445
409	0.501628	-1.07524	-0.416441	-1.54051	0.126458	-0.755212	-0.30019	-1.71128
419	0.483895	-1.07811	-0.423019	-1.58141	0.106893	-0.786262	-0.311681	-1.75823
429	0.464768	-1.08066	-0.428947	-1.62292	0.0871496	-0.821399	-0.322715	-1.80511
439	0.44417	-1.08305	-0.4341	-1.66495	0.0670885	-0.860449	-0.333245	-1.85175
449	0.422032	-1.08543	-0.438361	-1.70737	0.0466204	-0.903117	-0.343261	-1.89811
459	0.3983	-1.08797	-0.441624	-1.75004	0.0257046	-0.948992	-0.352778	-1.94417
469	0.372933	-1.09088	-0.443797	-1.79284	0.00434575	-0.997556	-0.361836	-1.99
479	0.345906	-1.09432	-0.444804	-1.83561	-0.0174106	-1.0482	-0.370495	-2.03574
489	0.317211	-1.09847	-0.44459	-1.87822	-0.0394851	-1.10027	-0.378826	-2.08154
499	0.286861	-1.10352	-0.443118	-1.92052	-0.0617722	-1.15302	-0.386906	-2.1276
509	0.254886	-1.10962	-0.440374	-1.96237	-0.0841491	-1.20573	-0.394813	-2.17412
519	0.221335	-1.1169	-0.436364	-2.00366	-0.106485	-1.25767	-0.402615	-2.2213
529	0.186277	-1.12547	-0.431116	-2.04425	-0.128647	-1.30814	-0.410367	-2.26929
539	0.149797	-1.13541	-0.424677	-2.08405	-0.150512	-1.35649	-0.418109	-2.31824
549	0.111999	-1.14675	-0.41711	-2.12297	-0.171967	-1.40218	-0.425858	-2.36819
559	0.0730027	-1.15949	-0.408491	-2.16093	-0.192914	-1.44473	-0.433612	-2.41914
569	0.0329421	-1.1736	-0.39891	-2.19786	-0.213275	-1.48382	-0.441347	-2.47099
579	-0.00803314	-1.189	-0.388462	-2.23373	-0.232987	-1.51921	-0.449021	-2.52355
589	-0.0497598	-1.2056	-0.377248	-2.26847	-0.252	-1.55082	-0.456579	-2.57656
599	-0.0920607	-1.22325	-0.365375	-2.30205	-0.270278	-1.57869	-0.463957	-2.62964
609	-0.134745	-1.24181	-0.352947	-2.33442	-0.28779	-1.60296	-0.471087	-2.68234
619	-0.177606	-1.26111	-0.340072	-2.36553	-0.304508	-1.62391	-0.477899	-2.73415
629	-0.220423	-1.28099	-0.326858	-2.39532	-0.320405	-1.64188	-0.48433	-2.78449
639	-0.262957	-1.30127	-0.313418	-2.42371	-0.335452	-1.65728	-0.490324	-2.83276
649	-0.304951	-1.3218	-0.299868	-2.45061	-0.349612	-1.67057	-0.495834	-2.87833
659	-0.346131	-1.3424	-0.286329	-2.47592	-0.362845	-1.68223	-0.500824	-2.92059
669	-0.386203	-1.36295	-0.272934	-2.4995	-0.375102	-1.69271	-0.50527	-2.95893
679	-0.424856	-1.38329	-0.259822	-2.52124	-0.38633	-1.70243	-0.509159	-2.99284
689	-0.461765	-1.40332	-0.24714	-2.541	-0.396468	-1.71174	-0.512487	-3.02183
699	-0.496597	-1.42288	-0.235043	-2.55863	-0.405454	-1.72094	-0.51526	-3.04554
709	-0.529016	-1.44187	-0.223689	-2.57403	-0.413222	-1.73019	-0.517489	-3.06367
719	-0.558691	-1.46014	-0.213234	-2.58707	-0.419708	-1.73957	-0.519192	-3.07607
729	-0.585308	-1.47754	-0.203824	-2.59768	-0.424847	-1.74903	-0.520391	-3.08267
739	-0.608576	-1.49392	-0.195595	-2.6058	-0.428581	-1.75841	-0.521108	-3.08354
749	-0.628239	-1.50909	-0.188659	-2.61142	-0.430854	-1.76745	-0.521367	-3.07884
759	-0.644083	-1.52284	-0.183104	-2.61455	-0.431622	-1.77578	-0.521193	-3.06886
769	-0.655946	-1.53497	-0.178986	-2.61526	-0.430845	-1.78296	-0.52061	-3.05396
779	-0.663724	-1.54523	-0.176327	-2.61364	-0.428495	-1.78847	-0.51964	-3.03457
789	-0.667369	-1.55338	-0.175111	-2.60984	-0.424556	-1.79177	-0.518307	-3.01119
799	-0.666894	-1.55917	-0.175291	-2.60401	-0.419019	-1.79232	-0.516631	-2.98435
809	-0.66237	-1.56234	-0.176786	-2.59637	-0.41189	-1.78958	-0.514636	-2.95458
819	-0.653918	-1.56265	-0.17949	-2.58714	-0.403183	-1.78305	-0.512342	-2.92241
829	-0.641707	-1.55989	-0.183278	-2.57654	-0.392927	-1.77231	-0.509773	-2.88833
839	-0.625938	-1.55386	-0.188012	-2.56483	-0.381162	-1.75703	-0.50695	-2.85281
849	-0.606838	-1.54443	-0.193556	-2.55222	-0.367941	-1.73699	-0.503891	-2.81621
859	-0.58465	-1.53149	-0.199778	-2.53895	-0.353334	-1.71209	-0.500612	-2.77885
869	-0.559622	-1.51503	-0.206562	-2.52518	-0.337426	-1.68239	-0.497123	-2.74093
879	-0.532	-1.49512	-0.21381	-2.51107	-0.320323	-1.64805	-0.493421	-2.7026
889	-0.502023	-1.4719	-0.221447	-2.4967	-0.302149	-1.60939	-0.489497	-2.66388
899	-0.469923	-1.44562	-0.229414	-2.4821	-0.283048	-1.56686	-0.485322	-2.62474
909	-0.435926	-1.41663	-0.237672	-2.46723	-0.263185	-1.521	-0.480857	-2.58507
919	-0.400255	-1.38538	-0.246186	-2.45198	-0.242742	-1.47246	-0.476046	-2.54468
929	-0.363135	-1.35241	-0.254921	-2.43616	-0.221913	-1.42195	-0.47082	-2.50337
939	-0.324801	-1.31833	-0.263832	-2.41955	-0.200898	-1.37022	-0.465102	-2.46091
949	-0.285498	-1.28382	-0.272854	-2.40186	-0.1799	-1.31803	-0.458808	-2.41705
959	-0.245485	-1.24957	-0.281901	-2.38279	-0.159112	-1.26615	-0.451856	-2.37158
969	-0.205032	-1.21629	-0.290861	-2.36202	-0.138713	-1.21528	-0.444171	-2.32432
979	-0.164413	-1.18466	-0.299596	-2.33927	-0.118857	-1.16606	-0.435688	-2.27515
989	-0.123902	-1.15529	-0.307952	-2.31428	-0.0996663	-1.11905	-0.426365	-2.22401
999	-0.0837607	-1.1287	-0.315764	-2.28685	-0.0812256	-1.07471	-0.41618	-2.17095
1009	-0.0442309	-1.10533	-0.322865	-2.25685	-0.0635774	-1.03335	-0.405144	-2.11607
1019	-0.00552443	-1.08545	-0.329099	-2.22425	-0.0467176	-0.9952	-0.393296	-2.05961
1029	0.0321849	-1.06923	-0.33433	-2.18911	-0.0305951	-0.960325	-0.380712	-2.00186
1039	0.0687681	-1.05667	-0.338455	-2.15156	-0.0151109	-0.928686	-0.3675	-1.94322
1049	0.104145	-1.04764	-0.341412	-2.11184	-0.000120186	-0.90013	-0.353806	-1.88418
1059	0.138286	-1.0419	-0.343186	-2.07028	0.0145646	-0.874407	-0.339806	-1.82526
1069	0.171216	-1.03908	-0.343816	-2.02725	0.0291702	-0.851191	-0.325704	-1.76704
1079	0.203006	-1.03874	-0.343393	-1.98317	0.0439577	-0.830105	-0.311733	-1.71014
1089	0.233775	-1.04038	-0.342061	-1.9385	0.0592171	-0.810742	-0.298144	-1.65516
1099	0.263679	-1.04348	-0.340011	-1.89368	0.0752618	-0.792699	-0.285203	-1.60269
1109	0.292903	-1.04753	-0.337468	-1.84914	0.0924222	-0.775596	-0.273185	-1.55326
1119	0.321646	-1.05202	-0.33468	-1.80526	0.111039	-0.759109	-0.262362	-1.50736
1129	0.350107	-1.05653	-0.331905	-1.76238	0.131454	-0.742983	-0.253001	-1.46535
