819	0.707387	-3.99846	-0.00612853	-4.7326	0.937502	-4.19811	0.423611	-4.74725
829	0.707135	-4.07863	-0.00610506	-4.81351	0.937442	-4.27774	0.423287	-4.82852
839	0.706877	-4.15976	-0.00608125	-4.8954	0.937378	-4.35832	0.42296	-4.91076
849	0.706613	-4.24183	-0.00605711	-4.97827	0.93731	-4.43984	0.42263	-4.99399
859	0.706344	-4.32486	-0.00603262	-5.06212	0.937238	-4.5223	0.422297	-5.07821
869	0.706069	-4.40883	-0.00600778	-5.14696	0.937162	-4.60571	0.42196	-5.16341
879	0.705788	-4.49375	-0.00598258	-5.23277	0.937082	-4.69005	0.42162	-5.24959
889	0.705501	-4.57961	-0.00595702	-5.31956	0.936997	-4.77534	0.421277	-5.33676
899	0.705208	-4.66642	-0.00593109	-5.40733	0.936909	-4.86156	0.42093	-5.42491
909	0.704909	-4.75418	-0.00590479	-5.49609	0.936816	-4.94873	0.42058	-5.51405
919	0.704605	-4.84287	-0.00587811	-5.58582	0.936719	-5.03683	0.420228	-5.60417
929	0.704294	-4.93252	-0.00585105	-5.67654	0.936617	-5.12587	0.419872	-5.69528
939	0.703977	-5.0231	-0.00582359	-5.76823	0.936511	-5.21585	0.419512	-5.78737
949	0.703655	-5.11462	-0.00579573	-5.86091	0.9364	-5.30676	0.41915	-5.88045
959	0.703326	-5.20709	-0.00576745	-5.95457	0.936285	-5.3986	0.418785	-5.97451
969	0.702991	-5.30049	-0.00573877	-6.0492	0.936165	-5.49138	0.418417	-6.06955
979	0.70265	-5.39484	-0.00570965	-6.14482	0.936041	-5.58509	0.418046	-6.16558
989	0.702303	-5.49012	-0.0056801	-6.24142	0.935912	-5.67974	0.417671	-6.26259
999	0.701949	-5.58633	-0.00565011	-6.339	0.935778	-5.77531	0.417294	-6.36059
1009	0.701589	-5.68348	-0.00561967	-6.43756	0.935639	-5.87181	0.416914	-6.45957
1019	0.701224	-5.78157	-0.00558876	-6.5371	0.935495	-5.96925	0.416532	-6.55954
1029	0.700851	-5.88059	-0.00555738	-6.63762	0.935346	-6.06761	0.416146	-6.66049
1039	0.700473	-5.98054	-0.00552552	-6.73912	0.935192	-6.1669	0.415757	-6.76242
1049	0.700088	-6.08143	-0.00549316	-6.8416	0.935033	-6.26711	0.415366	-6.86534
1059	0.699697	-6.18324	-0.0054603	-6.94506	0.934869	-6.36825	0.414972	-6.96924
