0	0.707107	-0.707107	0	-1.41421	0.929251	-0.929251	0.444288	-1.41421
9	0.707107	-0.707597	2.55351e-15	-1.4147	0.929362	-0.929408	0.444066	-1.41493
19	0.707106	-0.709068	3.5083e-14	-1.41618	0.929694	-0.929881	0.443401	-1.41706
29	0.707105	-0.71152	6.84564e-13	-1.41863	0.930243	-0.930671	0.442296	-1.42062
39	0.707102	-0.71495	6.66611e-12	-1.42206	0.931004	-0.931781	0.440755	-1.4256
49	0.707094	-0.719356	3.95484e-11	-1.42648	0.93197	-0.933217	0.438786	-1.43199
59	0.70708	-0.724738	1.69764e-10	-1.43187	0.93313	-0.934983	0.436397	-1.43978
69	0.707058	-0.731092	5.81996e-10	-1.43825	0.934472	-0.937087	0.433599	-1.44898
79	0.707024	-0.738414	1.69191e-09	-1.44561	0.935982	-0.939538	0.430405	-1.45955
89	0.706974	-0.746701	4.33595e-09	-1.45394	0.937646	-0.942345	0.426827	-1.47151
99	0.706905	-0.755949	1.00596e-08	-1.46326	0.939444	-0.945518	0.422882	-1.48482
109	0.706811	-0.766152	2.15328e-08	-1.47356	0.941358	-0.949071	0.418587	-1.49948
119	0.706689	-0.777305	4.31247e-08	-1.48485	0.943366	-0.953017	0.41396	-1.51548
129	0.706533	-0.789401	8.16725e-08	-1.49711	0.945447	-0.95737	0.409021	-1.53278
139	0.706337	-0.802434	1.47482e-07	-1.51035	0.947575	-0.962146	0.403792	-1.55138
149	0.706096	-0.816397	2.55603e-07	-1.52458	0.949726	-0.967363	0.398294	-1.57125
159	0.705803	-0.83128	4.27412e-07	-1.53978	0.951874	-0.973037	0.39255	-1.59236
169	0.705451	-0.847075	6.92561e-07	-1.55597	0.953991	-0.979189	0.386584	-1.61471
179	0.705033	-0.863773	1.09133e-06	-1.57313	0.956049	-0.985838	0.380421	-1.63826
189	0.704542	-0.881362	1.6774e-06	-1.59128	0.958019	-0.993005	0.374086	-1.66298
199	0.703971	-0.899833	2.52119e-06	-1.61041	0.959872	-1.00071	0.367605	-1.68885
209	0.703312	-0.919173	3.71364e-06	-1.63052	0.961576	-1.00898	0.361004	-1.71584
219	0.702556	-0.939369	5.37065e-06	-1.65161	0.963103	-1.01784	0.354309	-1.74393
229	0.701697	-0.960408	7.63811e-06	-1.67368	0.964422	-1.0273	0.347547	-1.77307
239	0.700724	-0.982276	1.06976e-05	-1.69673	0.965502	-1.0374	0.340744	-1.80325
249	0.699631	-1.00496	1.47729e-05	-1.72076	0.966312	-1.04815	0.333926	-1.83442
259	0.698409	-1.02844	2.01368e-05	-1.74577	0.966822	-1.05959	0.327119	-1.86657
269	0.697048	-1.0527	2.71194e-05	-1.77176	0.967003	-1.07174	0.320349	-1.89964
279	0.69554	-1.07772	3.61167e-05	-1.79873	0.966824	-1.08461	0.313641	-1.93362
289	0.693876	-1.1035	4.75998e-05	-1.82668	0.966258	-1.09824	0.30702	-1.96846
