579	0.693376	-2.33297	-0.00477418	-3.08316	0.916798	-2.48165	0.404723	-3.11886
589	0.692196	-2.38792	-0.00469376	-3.14047	0.915646	-2.53416	0.403686	-3.17735
599	0.690973	-2.44372	-0.0046116	-3.19875	0.914447	-2.58747	0.402638	-3.23683
609	0.689707	-2.50035	-0.00452763	-3.25802	0.913201	-2.64159	0.401579	-3.29731
619	0.688396	-2.5578	-0.0044418	-3.31826	0.911907	-2.69651	0.40051	-3.35878
629	0.687041	-2.61609	-0.00435403	-3.37948	0.910563	-2.75222	0.39943	-3.42125
639	0.68564	-2.67519	-0.00426424	-3.44169	0.909169	-2.80872	0.398341	-3.4847
649	0.684194	-2.7351	-0.00417237	-3.50487	0.907725	-2.866	0.397243	-3.54916
659	0.682701	-2.79582	-0.00407832	-3.56902	0.906228	-2.92406	0.396136	-3.6146
669	0.681161	-2.85734	-0.003982	-3.63416	0.904679	-2.98289	0.395021	-3.68104
679	0.679574	-2.91966	-0.00388331	-3.70028	0.903077	-3.04249	0.393898	-3.74847
689	0.677939	-2.98277	-0.00378215	-3.76737	0.90142	-3.10285	0.392767	-3.81689
699	0.676256	-3.04665	-0.0036784	-3.83544	0.899708	-3.16397	0.391629	-3.8863
709	0.674525	-3.11132	-0.00357195	-3.90449	0.897941	-3.22584	0.390484	-3.9567
719	0.672744	-3.17676	-0.00346267	-3.97452	0.896116	-3.28846	0.389333	-4.02809
729	0.670914	-3.24296	-0.00335043	-4.04552	0.894234	-3.35181	0.388176	-4.10047
739	0.669034	-3.30992	-0.00323509	-4.11751	0.892294	-3.4159	0.387014	-4.17384
749	0.667103	-3.37763	-0.0031165	-4.19047	0.890295	-3.48072	0.385847	-4.2482
759	0.665122	-3.44609	-0.0029945	-4.2644	0.888236	-3.54626	0.384675	-4.32355
769	0.66309	-3.51529	-0.00286894	-4.33931	0.886117	-3.61252	0.383499	-4.39988
779	0.661006	-3.58521	-0.00273963	-4.4152	0.883936	-3.67949	0.38232	-4.4772
789	0.65887	-3.65587	-0.0026064	-4.49207	0.881694	-3.74717	0.381138	-4.55551
799	0.656682	-3.72724	-0.00246907	-4.56991	0.879388	-3.81554	0.379953	-4.6348
809	0.654441	-3.79933	-0.00232743	-4.64873	0.87702	-3.88461	0.378766	-4.71508
819	0.652148	-3.87212	-0.00218129	-4.72852	0.874587	-3.95436	0.377577	-4.79634
829	0.649801	-3.94561	-0.00203042	-4.80928	0.87209	-4.0248	0.376387	-4.87858
839	0.6474	-4.01979	-0.00187461	-4.89103	0.869527	-4.09591	0.375197	-4.96181
849	0.644945	-4.09466	-0.00171363	-4.97374	0.866898	-4.16769	0.374006	-5.04601
859	0.642437	-4.1702	-0.00154723	-5.05743	0.864202	-4.24014	0.372816	-5.1312
869	0.639873	-4.24642	-0.00137518	-5.14209	0.861439	-4.31324	0.371627	-5.21736
879	0.637254	-4.32329	-0.00119722	-5.22773	0.858609	-4.38699	0.370439	-5.30451
889	0.63458	-4.40083	-0.00101307	-5.31433	0.855709	-4.46138	0.369253	-5.39263
899	0.631851	-4.47901	-0.000822486	-5.40191	0.852741	-4.53642	0.368069	-5.48173
909	0.629065	-4.55784	-0.000625173	-5.49046	0.849703	-4.61208	0.366888	-5.5718
919	0.626223	-4.6373	-0.000420848	-5.57998	0.846595	-4.68837	0.36571	-5.66285
929	0.623325	-4.71738	-0.000209216	-5.67047	0.843416	-4.76527	0.364536	-5.75487
939	0.62037	-4.79809	1.00221e-05	-5.76193	0.840166	-4.84279	0.363367	-5.84787
949	0.617358	-4.87941	0.000237175	-5.85436	0.836844	-4.92092	0.362202	-5.94183
959	0.614288	-4.96134	0.000472556	-5.94776	0.83345	-4.99964	0.361043	-6.03676
969	0.61116	-5.04386	0.000716487	-6.04212	0.829983	-5.07895	0.359889	-6.13267
979	0.607975	-5.12697	0.000969293	-6.13745	0.826443	-5.15885	0.358742	-6.22954
989	0.604732	-5.21067	0.00123131	-6.23375	0.82283	-5.23933	0.357601	-6.32737
999	0.601429	-5.29494	0.00150286	-6.33101	0.819143	-5.32039	0.356468	-6.42617
1009	0.598069	-5.37978	0.0017843	-6.42923	0.815381	-5.40201	0.355342	-6.52593
1019	0.594649	-5.46518	0.00207596	-6.52842	0.811544	-5.48418	0.354225	-6.62665
1029	0.59117	-5.55113	0.00237821	-6.62857	0.807633	-5.56691	0.353116	-6.72834
1039	0.587631	-5.63763	0.00269137	-6.72968	0.803645	-5.65019	0.352016	-6.83098
1049	0.584033	-5.72467	0.00301581	-6.83175	0.799583	-5.73401	0.350925	-6.93457
1059	0.580375	-5.81224	0.00335189	-6.93478	0.795444	-5.81836	0.349844	-7.03912
1069	0.576657	-5.90032	0.00369995	-7.03877	0.791229	-5.90324	0.348774	-7.14463
1079	0.572879	-5.98893	0.00406035	-7.14371	0.786937	-5.98863	0.347714	-7.25108
1089	0.56904	-6.07804	0.00443344	-7.24961	0.782569	-6.07454	0.346666	-7.35849
1099	0.56514	-6.16765	0.00481958	-7.35646	0.778124	-6.16096	0.345628	-7.46684
1109	0.56118	-6.25775	0.00521912	-7.46427	0.773602	-6.24787	0.344603	-7.57613
1119	0.557159	-6.34834	0.0056324	-7.57302	0.769002	-6.33528	0.34359	-7.68637
1129	0.553077	-6.43941	0.00605977	-7.68273	0.764325	-6.42318	0.342589	-7.79756
1139	0.548933	-6.53094	0.00650157	-7.79338	0.759571	-6.51155	0.341601	-7.90968
1149	0.544729	-6.62294	0.00695814	-7.90498	0.754739	-6.6004	0.340626	-8.02273
1159	0.540463	-6.71539	0.0074298	-8.01753	0.74983	-6.68972	0.339665	-8.13673
1169	0.536135	-6.80829	0.00791688	-8.13102	0.744843	-6.77949	0.338717	-8.25165
1179	0.531746	-6.90162	0.0084197	-8.24545	0.739778	-6.86972	0.337784	-8.36751
1189	0.527295	-6.99539	0.00893856	-8.36082	0.734636	-6.96039	0.336864	-8.48429
1199	0.522783	-7.08959	0.00947376	-8.47713	0.729416	-7.05151	0.33596	-8.602
1209	0.51821	-7.1842	0.0100256	-8.59437	0.724119	-7.14306	0.33507	-8.72063
1219	0.513574	-7.27922	0.0105944	-8.71255	0.718745	-7.23503	0.334195	-8.84018
1229	0.508878	-7.37464	0.0111803	-8.83166	0.713294	-7.32743	0.333335	-8.96065
1239	0.50412	-7.47045	0.0117837	-8.9517	0.707765	-7.42024	0.33249	-9.08203
1249	0.4993	-7.56665	0.0124047	-9.07267	0.70216	-7.51345	0.331661	-9.20433
1259	0.494419	-7.66324	0.0130437	-9.19457	0.696478	-7.60707	0.330848	-9.32754
1269	0.489477	-7.76019	0.0137009	-9.31738	0.69072	-7.70108	0.33005	-9.45165
1279	0.484474	-7.85751	0.0143764	-9.44112	0.684886	-7.79548	0.329268	-9.57667
1289	0.47941	-7.95518	0.0150705	-9.56578	0.678976	-7.89026	0.328502	-9.70259
1299	0.474286	-8.05321	0.0157832	-9.69135	0.672991	-7.98541	0.327753	-9.8294
1309	0.469101	-8.15158	0.0165149	-9.81784	0.666931	-8.08093	0.327019	-9.95711
1319	0.463856	-8.25029	0.0172656	-9.94523	0.660796	-8.17682	0.326302	-10.0857
1329	0.458551	-8.34932	0.0180356	-10.0735	0.654587	-8.27306	0.3256	-10.2152
1339	0.453186	-8.44868	0.0188248	-10.2027	0.648304	-8.36965	0.324915	-10.3456
1349	0.447762	-8.54835	0.0196334	-10.3329	0.641948	-8.46658	0.324246	-10.4768
1359	0.442279	-8.64832	0.0204614	-10.4639	0.635519	-8.56385	0.323594	-10.609
1369	0.436737	-8.7486	0.0213091	-10.5958	0.629018	-8.66144	0.322957	-10.742
1379	0.431137	-8.84917	0.0221763	-10.7286	0.622445	-8.75936	0.322337	-10.8759
1389	0.425479	-8.95003	0.0230632	-10.8623	0.615801	-8.8576	0.321732	-11.0106
1399	0.419764	-9.05116	0.0239697	-10.9969	0.609087	-8.95615	0.321143	-11.1462
1409	0.413991	-9.15257	0.0248958	-11.1323	0.602302	-9.05501	0.32057	-11.2827
1419	0.408162	-9.25424	0.0258416	-11.2687	0.595449	-9.15416	0.320013	-11.4201
1429	0.402278	-9.35618	0.026807	-11.4059	0.588527	-9.25361	0.319471	-11.5582
1439	0.396337	-9.45836	0.0277919	-11.544	0.581537	-9.35334	0.318945	-11.6973
1449	0.390342	-9.56079	0.0287962	-11.683	0.57448	-9.45336	0.318433	-11.8372
1459	0.384292	-9.66346	0.0298199	-11.8228	0.567356	-9.55364	0.317937	-11.9779
1469	0.378189	-9.76636	0.0308628	-11.9635	0.560167	-9.6542	0.317455	-12.1195
1479	0.372033	-9.86948	0.0319249	-12.1051	0.552914	-9.75502	0.316988	-12.2619
1489	0.365824	-9.97283	0.0330059	-12.2475	0.545597	-9.85609	0.316535	-12.4051
1499	0.359564	-10.0764	0.0341058	-12.3908	0.538216	-9.95742	0.316095	-12.5492
1509	0.353252	-10.1801	0.0352242	-12.5349	0.530774	-10.059	0.31567	-12.694
1519	0.346891	-10.2841	0.0363611	-12.6799	0.52327	-10.1608	0.315258	-12.8397
1529	0.340479	-10.3883	0.0375162	-12.8257	0.515706	-10.2628	0.314859	-12.9862
1539	0.334019	-10.4926	0.0386892	-12.9723	0.508083	-10.3651	0.314472	-13.1335
1549	0.327511	-10.5971	0.0398799	-13.1198	0.500402	-10.4676	0.314099	-13.2817
1559	0.320956	-10.7018	0.0410881	-13.2681	0.492663	-10.5703	0.313737	-13.4306
1569	0.314355	-10.8067	0.0423134	-13.4172	0.484868	-10.6732	0.313386	-13.5803
1579	0.307709	-10.9117	0.0435556	-13.5671	0.477018	-10.7763	0.313047	-13.7308
1589	0.301017	-11.0169	0.0448142	-13.7179	0.469113	-10.8797	0.312719	-13.8821
1599	0.294283	-11.1222	0.0460891	-13.8695	0.461156	-10.9832	0.312402	-14.0342
1609	0.287506	-11.2277	0.0473797	-14.0218	0.453147	-11.0869	0.312094	-14.187
1619	0.280687	-11.3333	0.0486858	-14.175	0.445086	-11.1908	0.311796	-14.3406
1629	0.273827	-11.439	0.050007	-14.329	0.436977	-11.2948	0.311507	-14.495
1639	0.266928	-11.5449	0.0513428	-14.4838	0.428819	-11.3991	0.311226	-14.6501
1649	0.25999	-11.6509	0.0526929	-14.6393	0.420613	-11.5035	0.310954	-14.806
1659	0.253015	-11.757	0.0540568	-14.7956	0.412362	-11.608	0.310689	-14.9627
1669	0.246003	-11.8632	0.055434	-14.9528	0.404065	-11.7127	0.310432	-15.1201
1679	0.238956	-11.9696	0.0568242	-15.1106	0.395725	-11.8176	0.310181	-15.2782
1689	0.231874	-12.076	0.0582267	-15.2693	0.387343	-11.9226	0.309936	-15.4371
1699	0.224759	-12.1825	0.0596412	-15.4287	0.37892	-12.0278	0.309697	-15.5967
1709	0.217613	-12.2891	0.0610672	-15.5889	0.370457	-12.133	0.309463	-15.757
1719	0.210435	-12.3958	0.062504	-15.7498	0.361955	-12.2385	0.309233	-15.9181
1729	0.203227	-12.5025	0.0639512	-15.9115	0.353417	-12.344	0.309007	-16.0798
1739	0.195991	-12.6093	0.0654083	-16.0739	0.344843	-12.4497	0.308784	-16.2423
1749	0.188728	-12.7162	0.0668747	-16.237	0.336234	-12.5554	0.308564	-16.4054
1759	0.181438	-12.8232	0.0683498	-16.4009	0.327593	-12.6613	0.308346	-16.5693
1769	0.174124	-12.9302	0.069833	-16.5655	0.31892	-12.7673	0.308129	-16.7338
1779	0.166786	-13.0373	0.0713238	-16.7308	0.310216	-12.8734	0.307914	-16.8991
1789	0.159425	-13.1444	0.0728216	-16.8968	0.301484	-12.9796	0.307698	-17.065
1799	0.152044	-13.2515	0.0743257	-17.0635	0.292725	-13.0859	0.307482	-17.2316
1809	0.144643	-13.3587	0.0758355	-17.2309	0.283939	-13.1922	0.307265	-17.3988
1819	0.137223	-13.466	0.0773505	-17.399	0.275129	-13.2987	0.307046	-17.5667
1829	0.129786	-13.5732	0.0788699	-17.5679	0.266296	-13.4052	0.306824	-17.7353
1839	0.122333	-13.6805	0.0803931	-17.7373	0.257442	-13.5118	0.306599	-17.9045
1849	0.114866	-13.7878	0.0819195	-17.9075	0.248568	-13.6185	0.306371	-18.0744
1859	0.107386	-13.8951	0.0834484	-18.0783	0.239675	-13.7252	0.306138	-18.2449
1869	0.0998937	-14.0024	0.0849791	-18.2498	0.230765	-13.832	0.3059	-18.416
1879	0.0923911	-14.1097	0.0865109	-18.422	0.221839	-13.9389	0.305656	-18.5877
1889	0.0848795	-14.217	0.0880432	-18.5948	0.212899	-14.0458	0.305406	-18.7601
1899	0.0773602	-14.3244	0.0895753	-18.7682	0.203947	-14.1527	0.305148	-18.9331
1909	0.0698347	-14.4317	0.0911064	-18.9423	0.194984	-14.2597	0.304882	-19.1066
1919	0.0623043	-14.539	0.0926358	-19.117	0.186012	-14.3668	0.304608	-19.2808
1929	0.0547706	-14.6463	0.0941629	-19.2924	0.177032	-14.4738	0.304324	-19.4556
1939	0.0472348	-14.7535	0.0956869	-19.4683	0.168045	-14.5809	0.30403	-19.6309
1949	0.0396984	-14.8608	0.097207	-19.6449	0.159054	-14.6881	0.303725	-19.8068
1959	0.0321628	-14.968	0.0987227	-19.822	0.150059	-14.7952	0.303408	-19.9833
1969	0.0246296	-15.0752	0.100233	-19.9998	0.141063	-14.9024	0.303079	-20.1604
1979	0.0171001	-15.1823	0.101737	-20.1781	0.132067	-15.0096	0.302737	-20.338
1989	0.00957571	-15.2895	0.103235	-20.3571	0.123072	-15.1168	0.302381	-20.5161
1999	0.00205798	-15.3965	0.104725	-20.5366	0.114081	-15.224	0.30201	-20.6948
2009	-0.00545167	-15.5036	0.106207	-20.7166	0.105094	-15.3312	0.301624	-20.874
2019	-0.0129518	-15.6106	0.107679	-20.8973	0.0961136	-15.4385	0.301222	-21.0538
2029	-0.0204409	-15.7175	0.109142	-21.0784	0.0871409	-15.5457	0.300803	-21.234
2039	-0.0279176	-15.8244	0.110595	-21.2602	0.0781778	-15.6529	0.300366	-21.4148
2049	-0.0353803	-15.9312	0.112036	-21.4424	0.0692256	-15.7601	0.299911	-21.5961
2059	-0.0428277	-16.0379	0.113465	-21.6252	0.0602861	-15.8673	0.299437	-21.7779
2069	-0.0502582	-16.1446	0.114881	-21.8085	0.0513608	-15.9745	0.298943	-21.9602
2079	-0.0576704	-16.2513	0.116284	-21.9924	0.0424514	-16.0817	0.298429	-22.1429
2089	-0.0650628	-16.3578	0.117672	-22.1767	0.0335593	-16.1888	0.297893	-22.3262
2099	-0.072434	-16.4643	0.119045	-22.3615	0.0246862	-16.2959	0.297335	-22.5099
2109	-0.0797825	-16.5707	0.120402	-22.5469	0.0158337	-16.403	0.296754	-22.694
2119	-0.0871068	-16.677	0.121743	-22.7327	0.00700333	-16.5101	0.296149	-22.8786
2129	-0.0944055	-16.7833	0.123066	-22.919	-0.00180333	-16.6171	0.29552	-23.0637
2139	-0.101677	-16.8895	0.124371	-23.1057	-0.0105847	-16.7241	0.294866	-23.2492
2149	-0.10892	-16.9955	0.125656	-23.2929	-0.0193392	-16.8311	0.294186	-23.4351
2159	-0.116133	-17.1015	0.126923	-23.4806	-0.0280653	-16.938	0.293479	-23.6215
2169	-0.123315	-17.2074	0.128168	-23.6687	-0.0367613	-17.0448	0.292745	-23.8082
2179	-0.130464	-17.3132	0.129393	-23.8572	-0.0454259	-17.1517	0.291983	-23.9954
2189	-0.137578	-17.4189	0.130595	-24.0462	-0.0540573	-17.2584	0.291193	-24.1829
2199	-0.144657	-17.5246	0.131775	-24.2356	-0.0626541	-17.3651	0.290372	-24.3709
2209	-0.151698	-17.6301	0.132931	-24.4254	-0.0712148	-17.4718	0.289522	-24.5592
2219	-0.158701	-17.7355	0.134063	-24.6156	-0.0797377	-17.5784	0.28864	-24.7479
2229	-0.165664	-17.8408	0.135169	-24.8062	-0.0882214	-17.685	0.287727	-24.9369
2239	-0.172586	-17.946	0.13625	-24.9971	-0.0966643	-17.7915	0.286781	-25.1264
2249	-0.179465	-18.0511	0.137305	-25.1885	-0.105065	-17.8979	0.285802	-25.3161
2259	-0.186299	-18.156	0.138332	-25.3802	-0.113422	-18.0042	0.284789	-25.5062
2269	-0.193088	-18.2609	0.139332	-25.5723	-0.121734	-18.1105	0.283742	-25.6966
2279	-0.19983	-18.3657	0.140302	-25.7647	-0.129999	-18.2167	0.28266	-25.8874
2289	-0.206524	-18.4703	0.141243	-25.9575	-0.138216	-18.3229	0.281541	-26.0785
2299	-0.213168	-18.5748	0.142154	-26.1506	-0.146383	-18.4289	0.280386	-26.2698
2309	-0.219761	-18.6792	0.143035	-26.344	-0.154499	-18.5349	0.279194	-26.4615
2319	-0.226302	-18.7835	0.143883	-26.5377	-0.162563	-18.6408	0.277964	-26.6535
2329	-0.232789	-18.8877	0.1447	-26.7318	-0.170572	-18.7467	0.276695	-26.8457
2339	-0.239221	-18.9917	0.145483	-26.9261	-0.178527	-18.8524	0.275388	-27.0382
2349	-0.245596	-19.0956	0.146233	-27.1207	-0.186424	-18.9581	0.27404	-27.231
2359	-0.251914	-19.1994	0.146948	-27.3156	-0.194263	-19.0636	0.272652	-27.424
2369	-0.258174	-19.3031	0.147629	-27.5108	-0.202043	-19.1691	0.271222	-27.6173
2379	-0.264373	-19.4066	0.148274	-27.7063	-0.209762	-19.2745	0.269751	-27.8108
2389	-0.270511	-19.51	0.148882	-27.9019	-0.217419	-19.3798	0.268238	-28.0045
2399	-0.276586	-19.6133	0.149454	-28.0979	-0.225012	-19.485	0.266682	-28.1985
2409	-0.282597	-19.7164	0.149988	-28.294	-0.232541	-19.5901	0.265082	-28.3926
2419	-0.288544	-19.8194	0.150484	-28.4904	-0.240003	-19.6951	0.263438	-28.587
2429	-0.294424	-19.9223	0.150941	-28.687	-0.247397	-19.8	0.261749	-28.7815
2439	-0.300236	-20.025	0.151359	-28.8838	-0.254723	-19.9048	0.260015	-28.9763
2449	-0.30598	-20.1276	0.151736	-29.0808	-0.261979	-20.0095	0.258236	-29.1712
2459	-0.311655	-20.2301	0.152073	-29.278	-0.269164	-20.1141	0.25641	-29.3663
2469	-0.317258	-20.3324	0.152368	-29.4753	-0.276276	-20.2186	0.254537	-29.5615
2479	-0.322789	-20.4346	0.152622	-29.6728	-0.283315	-20.323	0.252616	-29.7569
2489	-0.328248	-20.5367	0.152833	-29.8705	-0.290278	-20.4273	0.250648	-29.9524
2499	-0.333632	-20.6386	0.153002	-30.0684	-0.297166	-20.5315	0.248631	-30.148
2509	-0.338941	-20.7403	0.153127	-30.2663	-0.303976	-20.6356	0.246566	-30.3438
2519	-0.344173	-20.842	0.153208	-30.4644	-0.310709	-20.7395	0.244451	-30.5396
2529	-0.349329	-20.9435	0.153244	-30.6626	-0.317361	-20.8434	0.242286	-30.7356
2539	-0.354406	-21.0448	0.153235	-30.8609	-0.323934	-20.9471	0.240071	-30.9317
2549	-0.359403	-21.146	0.15318	-31.0594	-0.330424	-21.0507	0.237805	-31.1278
2559	-0.36432	-21.2471	0.15308	-31.2579	-0.336832	-21.1542	0.235488	-31.324
2569	-0.369156	-21.348	0.152933	-31.4565	-0.343156	-21.2576	0.233119	-31.5203
2579	-0.37391	-21.4488	0.152739	-31.6551	-0.349396	-21.3608	0.230698	-31.7167
2589	-0.37858	-21.5494	0.152497	-31.8538	-0.35555	-21.464	0.228225	-31.913
2599	-0.383167	-21.6499	0.152207	-32.0526	-0.361617	-21.567	0.225699	-32.1095
2609	-0.387668	-21.7503	0.151869	-32.2514	-0.367596	-21.6699	0.22312	-32.3059
2619	-0.392084	-21.8505	0.151482	-32.4503	-0.373487	-21.7727	0.220487	-32.5024
2629	-0.396413	-21.9506	0.151046	-32.6491	-0.379288	-21.8753	0.217801	-32.6988
2639	-0.400655	-22.0505	0.15056	-32.848	-0.384999	-21.9778	0.21506	-32.8953
2649	-0.404808	-22.1503	0.150025	-33.0469	-0.390619	-22.0802	0.212265	-33.0918
2659	-0.408872	-22.2499	0.149439	-33.2457	-0.396147	-22.1825	0.209415	-33.2882
2669	-0.412847	-22.3494	0.148802	-33.4446	-0.401581	-22.2847	0.20651	-33.4846
2679	-0.41673	-22.4487	0.148114	-33.6434	-0.406922	-22.3867	0.203549	-33.681
2689	-0.420523	-22.5479	0.147374	-33.8422	-0.412169	-22.4886	0.200533	-33.8773
2699	-0.424224	-22.647	0.146583	-34.0409	-0.41732	-22.5904	0.197461	-34.0736
2709	-0.427832	-22.7459	0.14574	-34.2396	-0.422375	-22.692	0.194332	-34.2698
2719	-0.431347	-22.8446	0.144844	-34.4382	-0.427333	-22.7935	0.191148	-34.4659
2729	-0.434768	-22.9433	0.143896	-34.6367	-0.432194	-22.8949	0.187907	-34.6619
2739	-0.438094	-23.0417	0.142894	-34.8352	-0.436957	-22.9961	0.184609	-34.8578
2749	-0.441325	-23.1401	0.14184	-35.0335	-0.441621	-23.0972	0.181254	-35.0537
2759	-0.444461	-23.2383	0.140732	-35.2317	-0.446186	-23.1982	0.177842	-35.2494
2769	-0.4475	-23.3363	0.139571	-35.4298	-0.450651	-23.2991	0.174373	-35.445
2779	-0.450443	-23.4342	0.138355	-35.6278	-0.455015	-23.3998	0.170846	-35.6404
2789	-0.453289	-23.532	0.137086	-35.8257	-0.459278	-23.5004	0.167262	-35.8357
2799	-0.456037	-23.6296	0.135762	-36.0234	-0.46344	-23.6008	0.163621	-36.0309
2809	-0.458687	-23.7271	0.134384	-36.2209	-0.4675	-23.7011	0.159922	-36.2259
2819	-0.461238	-23.8244	0.132951	-36.4183	-0.471457	-23.8013	0.156165	-36.4207
2829	-0.463691	-23.9216	0.131464	-36.6155	-0.475312	-23.9013	0.15235	-36.6154
2839	-0.466044	-24.0187	0.129922	-36.8125	-0.479062	-24.0012	0.148477	-36.8098
2849	-0.468297	-24.1156	0.128325	-37.0093	-0.48271	-24.101	0.144547	-37.0041
2859	-0.470451	-24.2123	0.126673	-37.2059	-0.486253	-24.2006	0.140559	-37.1981
2869	-0.472505	-24.309	0.124965	-37.4023	-0.489691	-24.3	0.136512	-37.392
2879	-0.474458	-24.4054	0.123203	-37.5984	-0.493025	-24.3994	0.132408	-37.5856
2889	-0.47631	-24.5018	0.121385	-37.7943	-0.496253	-24.4986	0.128247	-37.7789
