1	-1.09861	-1.09861	-1.09861
2	-1.52296	-1.52296	-1.52296
3	-1.75087	-1.75087	-1.75087
4	-1.90298	-1.90298	-1.90298
5	-2.01763	-2.01763	-2.01763
6	-2.11011	-2.11011	-2.11012
7	-2.18785	-2.18785	-2.18785
8	-2.25498	-2.25498	-2.25498
9	-2.3141	-2.3141	-2.3141
10	-2.36694	-2.36694	-2.36694
11	-2.4147	-2.4147	-2.4147
12	-2.45828	-2.45828	-2.45829
13	-2.49836	-2.49836	-2.49837
14	-2.53546	-2.53546	-2.53547
15	-2.57	-2.57	-2.57
16	-2.6023	-2.6023	-2.6023
17	-2.63263	-2.63263	-2.63264
18	-2.66123	-2.66123	-2.66124
19	-2.68828	-2.68828	-2.68829
20	-2.71395	-2.71395	-2.71395
21	-2.73835	-2.73835	-2.73836
22	-2.76162	-2.76162	-2.76163
23	-2.78386	-2.78386	-2.78386
24	-2.80515	-2.80515	-2.80515
25	-2.82556	-2.82556	-2.82557
26	-2.84518	-2.84518	-2.84518
27	-2.86406	-2.86406	-2.86406
28	-2.88224	-2.88225	-2.88225
29	-2.8998	-2.8998	-2.8998
30	-2.91675	-2.91675	-2.91675
31	-2.93315	-2.93315	-2.93315
32	-2.94903	-2.94903	-2.94903
33	-2.96441	-2.96441	-2.96442
34	-2.97934	-2.97934	-2.97935
35	-2.99384	-2.99384	-2.99384
36	-3.00793	-3.00793	-3.00793
37	-3.02163	-3.02163	-3.02163
38	-3.03497	-3.03497	-3.03497
39	-3.04795	-3.04795	-3.04796
40	-3.06062	-3.06062	-3.06062
41	-3.07296	-3.07296	-3.07297
42	-3.08501	-3.08501	-3.08502
43	-3.09678	-3.09678	-3.09678
44	-3.10828	-3.10828	-3.10828
45	-3.11951	-3.11951	-3.11952
46	-3.1305	-3.1305	-3.13051
47	-3.14126	-3.14126	-3.14126
48	-3.15179	-3.15179	-3.15179
49	-3.1621	-3.1621	-3.1621
50	-3.1722	-3.1722	-3.1722
51	-3.1821	-3.1821	-3.18211
52	-3.19181	-3.19181	-3.19182
53	-3.20133	-3.20133	-3.20134
54	-3.21068	-3.21068	-3.21069
55	-3.21986	-3.21986	-3.21986
56	-3.22887	-3.22887	-3.22887
57	-3.23772	-3.23772	-3.23772
58	-3.24641	-3.24641	-3.24642
59	-3.25496	-3.25496	-3.25497
60	-3.26336	-3.26337	-3.26337
61	-3.27163	-3.27163	-3.27164
62	-3.27976	-3.27976	-3.27977
63	-3.28776	-3.28776	-3.28777
64	-3.29564	-3.29564	-3.29564
65	-3.30339	-3.30339	-3.30339
66	-3.31102	-3.31102	-3.31103
67	-3.31854	-3.31854	-3.31855
68	-3.32595	-3.32595	-3.32596
69	-3.33325	-3.33325	-3.33325
70	-3.34044	-3.34044	-3.34045
71	-3.34754	-3.34754	-3.34754
72	-3.35453	-3.35453	-3.35454
73	-3.36143	-3.36143	-3.36143
74	-3.36823	-3.36823	-3.36824
75	-3.37494	-3.37494	-3.37495
76	-3.38156	-3.38156	-3.38157
77	-3.3881	-3.3881	-3.38811
78	-3.39455	-3.39455	-3.39456
79	-3.40092	-3.40092	-3.40093
80	-3.40721	-3.40721	-3.40722
81	-3.41342	-3.41342	-3.41343
82	-3.41956	-3.41956	-3.41956
83	-3.42562	-3.42562	-3.42563
84	-3.43161	-3.43161	-3.43161
85	-3.43753	-3.43753	-3.43753
86	-3.44337	-3.44337	-3.44338
87	-3.44915	-3.44915	-3.44916
88	-3.45487	-3.45487	-3.45487
89	-3.46052	-3.46052	-3.46052
90	-3.4661	-3.46611	-3.46611
91	-3.47163	-3.47163	-3.47164
92	-3.47709	-3.47709	-3.4771
93	-3.4825	-3.4825	-3.48251
94	-3.48785	-3.48785	-3.48785
95	-3.49314	-3.49314	-3.49315
96	-3.49837	-3.49838	-3.49838
97	-3.50356	-3.50356	-3.50356
98	-3.50868	-3.50869	-3.50869
99	-3.51376	-3.51376	-3.51377
100	-3.51879	-3.51879	-3.51879
101	-3.52376	-3.52376	-3.52377
102	-3.52869	-3.52869	-3.52869
103	-3.53357	-3.53357	-3.53357
104	-3.5384	-3.5384	-3.5384
105	-3.54318	-3.54318	-3.54319
106	-3.54792	-3.54792	-3.54793
107	-3.55262	-3.55262	-3.55262
108	-3.55727	-3.55727	-3.55727
109	-3.56188	-3.56188	-3.56188
110	-3.56644	-3.56644	-3.56645
111	-3.57097	-3.57097	-3.57097
112	-3.57545	-3.57545	-3.57546
113	-3.5799	-3.5799	-3.5799
114	-3.5843	-3.5843	-3.58431
115	-3.58867	-3.58867	-3.58868
116	-3.593	-3.593	-3.593
117	-3.59729	-3.59729	-3.5973
118	-3.60154	-3.60155	-3.60155
119	-3.60576	-3.60576	-3.60577
120	-3.60995	-3.60995	-3.60996
121	-3.6141	-3.6141	-3.6141
122	-3.61821	-3.61821	-3.61822
123	-3.62229	-3.6223	-3.6223
124	-3.62634	-3.62634	-3.62635
125	-3.63036	-3.63036	-3.63037
126	-3.63434	-3.63434	-3.63435
127	-3.6383	-3.6383	-3.6383
128	-3.64222	-3.64222	-3.64222
129	-3.64611	-3.64611	-3.64612
130	-3.64997	-3.64997	-3.64998
131	-3.6538	-3.6538	-3.65381
132	-3.6576	-3.6576	-3.65761
133	-3.66138	-3.66138	-3.66138
134	-3.66512	-3.66512	-3.66513
135	-3.66884	-3.66884	-3.66885
136	-3.67253	-3.67253	-3.67254
137	-3.67619	-3.67619	-3.6762
138	-3.67983	-3.67983	-3.67984
139	-3.68344	-3.68344	-3.68345
140	-3.68702	-3.68702	-3.68703
