0	0.294862	0.589848	0.885031	1.18048	1.47627	1.77245	2.06907	2.36616	2.66375	2.96184	3.26041	3.55944	3.85887	4.15861	4.45856	4.75858	5.05852	5.35816	5.65728	5.95562	6.25286	6.54866	6.84264	7.13438	7.42341	7.70923	7.9913	8.26902	8.54179	8.80895	9.06979	9.32361	9.56966	9.80717	10.0354	10.2534	10.4606	10.6561	10.839	11.0088	11.1645	11.3056	11.4314	11.5412	11.6346	11.711	11.7702	11.8117	11.8353	11.8409	11.8284	11.7979	11.7495	11.6835	11.6	11.4995	11.3825	11.2494	11.1009	10.9375	10.76	10.5691	10.3656	10.1501	9.92344	9.68646	9.43991	9.18455	8.92113	8.65039	8.37304	8.08976	7.80117	7.50791	7.21053	6.90957	6.60553	6.29885	5.98996	5.67923	5.36699	5.05354	4.73915	4.42404	4.10842	3.79243	3.47623	3.15992	2.84358	2.52728	2.21105	1.89493	1.57892	1.26302	0.9472	0.631447	0.315726	0	0	
0	0.324468	0.649078	0.973921	1.29908	1.62464	1.95066	2.27722	2.60434	2.93207	3.26041	3.58936	3.9189	4.24895	4.57945	4.91029	5.24131	5.57235	5.90319	6.23358	6.56323	6.89182	7.21896	7.54424	7.86719	8.1873	8.50402	8.81673	9.1248	9.42753	9.72419	10.014	10.2962	10.5698	10.8342	11.0882	11.3312	11.5621	11.7801	11.9842	12.1737	12.3477	12.5053	12.6458	12.7687	12.8731	12.9587	13.0249	13.0713	13.0978	13.1042	13.0903	13.0563	13.0022	12.9284	12.8352	12.7229	12.5922	12.4436	12.2778	12.0955	11.8976	11.6847	11.4578	11.2177	10.9654	10.7017	10.4274	10.1435	9.85083	9.55016	9.2423	8.92801	8.60802	8.283	7.95358	7.62037	7.28389	6.94466	6.60313	6.25971	5.91476	5.56861	5.22155	4.87382	4.52562	4.17714	3.82852	3.47986	3.13126	2.78277	2.43443	2.08627	1.73827	1.39043	1.04273	0.695116	0.347557	0	0	
0	0.354085	0.708333	1.06285	1.41774	1.7731	2.12902	2.48556	2.84278	3.20073	3.55944	3.9189	4.27908	4.63994	5.0014	5.36335	5.72564	6.08808	6.45045	6.81248	7.17387	7.53426	7.89324	8.25035	8.6051	8.95692	9.3052	9.64928	9.98844	10.3219	10.6489	10.9686	11.28	11.5822	11.8742	12.1551	12.4239	12.6795	12.9209	13.1472	13.3572	13.5502	13.7251	13.8812	14.0176	14.1337	14.2288	14.3024	14.3542	14.3837	14.3908	14.3755	14.3378	14.2778	14.1959	14.0924	13.9678	13.8228	13.658	13.4742	13.2722	13.0528	12.8171	12.566	12.3005	12.0215	11.7301	11.4272	11.1139	10.791	10.4595	10.1203	9.77426	9.42211	9.06462	8.70251	8.33641	7.96692	7.5946	7.21994	6.84337	6.46531	6.08609	5.70602	5.32536	4.94433	4.56312	4.18186	3.80068	3.41966	3.03885	2.65828	2.27797	1.89791	1.51807	1.13841	0.758885	0.379435	0	0	
0	0.383704	0.767596	1.1518	1.53644	1.92163	2.30746	2.69404	3.08143	3.46969	3.85886	4.24895	4.63994	5.03179	5.42443	5.81773	6.21156	6.60572	6.99998	7.39406	7.78763	8.18031	8.57166	8.9612	9.34838	9.73259	10.1132	10.4894	10.8605	11.2256	11.5839	11.9343	12.2759	12.6077	12.9285	13.2373	13.533	13.8143	14.0802	14.3295	14.5612	14.7741	14.9672	15.1396	15.2903	15.4186	15.5238	15.6053	15.6626	15.6953	15.7033	15.6865	15.6449	15.5787	15.4883	15.374	15.2365	15.0765	14.8947	14.692	14.4693	14.2276	13.9681	13.6917	13.3996	13.0929	12.7728	12.4403	12.0965	11.7424	11.3792	11.0078	10.6291	10.2439	9.85319	9.45765	9.05798	8.65486	8.24886	7.84053	7.43034	7.01871	6.60602	6.19259	5.77868	5.36454	4.95035	4.53625	4.12236	3.70875	3.29548	2.88257	2.47002	2.05781	1.6459	1.23423	0.82274	0.411356	0	0	
0	0.413316	0.826844	1.24073	1.65512	2.07015	2.48594	2.9026	3.32021	3.73887	4.1586	4.57945	5.0014	5.42442	5.84845	6.27337	6.69904	7.12525	7.55178	7.97833	8.40455	8.83005	9.25436	9.67695	10.0973	10.5146	10.9283	11.3375	11.7415	12.1392	12.5297	12.912	13.2849	13.6474	13.9981	14.336	14.6597	14.968	15.2595	15.5331	15.7874	16.0213	16.2336	16.4232	16.5891	16.7304	16.8463	16.9361	16.9992	17.0354	17.0444	17.0259	16.9803	16.9075	16.8081	16.6825	16.5314	16.3555	16.1558	15.9332	15.6888	15.4237	15.1392	14.8364	14.5166	14.181	13.8309	13.4676	13.0922	12.706	12.31	11.9053	11.4929	11.0739	10.6491	10.2193	9.78533	9.34788	8.90758	8.46501	8.02066	7.57501	7.12842	6.68125	6.23377	5.78622	5.33878	4.89162	4.44483	3.99848	3.55262	3.10726	2.66237	2.21793	1.77389	1.33016	0.886663	0.44331	0	0	
0	0.442905	0.886051	1.32961	1.77375	2.21862	2.66438	3.11115	3.55904	4.00815	4.45855	4.91028	5.36335	5.81773	6.27337	6.73016	7.18797	7.64659	8.10579	8.56525	9.02463	9.48351	9.94139	10.3977	10.8519	11.3032	11.7508	12.194	12.6318	13.0632	13.4871	13.9024	14.3078	14.7022	15.0842	15.4525	15.8056	16.1421	16.4606	16.7597	17.0379	17.294	17.5265	17.7344	17.9163	18.0714	18.1987	18.2974	18.3668	18.4067	18.4166	18.3966	18.3466	18.2669	18.1579	18.0203	17.8547	17.6621	17.4435	17.1999	16.9326	16.6429	16.3321	16.0015	15.6527	15.2869	14.9057	14.5103	14.102	13.6823	13.2524	12.8133	12.3663	11.9124	11.4526	10.9877	10.5186	10.0461	9.57085	9.09342	8.61437	8.13418	7.65326	7.17195	6.69054	6.20928	5.72835	5.24789	4.76801	4.28876	3.81018	3.33225	2.85495	2.37822	1.90199	1.42616	0.950632	0.475285	0	0	
0	0.472456	0.945185	1.41838	1.89225	2.36696	2.84268	3.31958	3.79779	4.27742	4.75857	5.2413	5.72563	6.21155	6.69903	7.18797	7.67822	8.16961	8.66188	9.15474	9.6478	10.1406	10.6328	11.1236	11.6124	12.0985	12.581	13.0592	13.5319	13.998	14.4565	14.9061	15.3454	15.7732	16.1878	16.5879	16.9718	17.3381	17.685	18.011	18.3146	18.5942	18.8483	19.0756	19.2747	19.4444	19.5838	19.692	19.7683	19.8121	19.8231	19.8013	19.7467	19.6596	19.5405	19.3901	19.2092	18.9988	18.76	18.4942	18.2027	17.887	17.5484	17.1887	16.8094	16.412	15.998	15.5691	15.1267	14.6722	14.207	13.7324	13.2496	12.7598	12.2639	11.763	11.258	10.7497	10.2387	9.72575	9.21141	8.69617	8.18044	7.66458	7.1489	6.63362	6.11892	5.60495	5.09179	4.57949	4.06806	3.55747	3.04768	2.5386	2.03015	1.5222	1.01461	0.507265	0	0	
0	0.501951	1.00421	1.507	2.01055	2.51506	3.02074	3.52778	4.03633	4.54653	5.05851	5.57233	6.08806	6.60571	7.12524	7.64658	8.16961	8.69413	9.2199	9.74663	10.2739	10.8014	11.3284	11.8544	12.3787	12.9006	13.419	13.9332	14.442	14.9442	15.4386	15.9239	16.3985	16.8611	17.31	17.7435	18.1599	18.5575	18.9345	19.2891	19.6196	19.9242	20.2013	20.4493	20.6667	20.8522	21.0046	21.123	21.2065	21.2546	21.2669	21.2432	21.1837	21.0887	20.9588	20.7947	20.5974	20.368	20.1079	19.8184	19.5012	19.1578	18.79	18.3995	17.988	17.5573	17.1091	16.6451	16.167	15.6763	15.1745	14.663	14.1432	13.6162	13.0833	12.5454	12.0035	11.4585	10.911	10.3619	9.81168	9.26084	8.70982	8.15901	7.60867	7.05906	6.51034	5.96263	5.41601	4.87051	4.32612	3.78279	3.24045	2.69899	2.15829	1.61821	1.07858	0.539233	0	0	
0	0.531366	1.06307	1.59539	2.12856	2.66283	3.19844	3.73559	4.27448	4.81529	5.35815	5.90317	6.45043	6.99997	7.55177	8.10578	8.66188	9.2199	9.77961	10.3407	10.9028	11.4655	12.0281	12.5902	13.1509	13.7094	14.2649	14.8162	15.3623	15.902	16.4337	16.9562	17.4678	17.9668	18.4517	18.9204	19.3711	19.8019	20.2108	20.5958	20.955	21.2863	21.588	21.8582	22.0952	22.2977	22.4641	22.5935	22.6849	22.7376	22.7512	22.7256	22.6609	22.5574	22.4158	22.2371	22.0222	21.7725	21.4895	21.1748	20.8301	20.4574	20.0585	19.6353	19.1899	18.7241	18.2399	17.7391	17.2237	16.6951	16.1552	15.6055	15.0472	14.4819	13.9107	13.3348	12.755	12.1724	11.5878	11.0018	10.415	9.82799	9.24121	8.655	8.06965	7.48539	6.90239	6.32074	5.74049	5.16166	4.58421	4.00807	3.43314	2.85928	2.28633	1.71412	1.14247	0.571166	0	0	
0	0.560677	1.12174	1.68348	2.24618	2.81014	3.37561	3.94284	4.51207	5.08348	5.65727	6.23356	6.81246	7.39404	7.97831	8.56524	9.15473	9.74662	10.3407	10.9367	11.5342	12.1327	12.7318	13.3307	13.9287	14.525	15.1186	15.7084	16.2931	16.8716	17.4422	18.0035	18.5538	19.0912	19.6138	20.1197	20.6068	21.0728	21.5156	21.9331	22.3229	22.6828	23.0109	23.305	23.5632	23.784	23.9656	24.1069	24.2068	24.2645	24.2796	24.2519	24.1816	24.069	23.9149	23.7203	23.4865	23.215	22.9074	22.5657	22.1917	21.7876	21.3556	20.8978	20.4163	19.9135	19.3913	18.8519	18.2973	17.7292	17.1495	16.5599	15.9619	15.3569	14.7463	14.1311	13.5125	12.8914	12.2687	11.6451	11.0211	10.3974	9.77431	9.15228	8.53156	7.91236	7.29482	6.67902	6.065	5.45272	4.84214	4.23314	3.6256	3.01933	2.41416	1.80988	1.20625	0.603039	0	0	
